city,Season_Year,co,no,no2,o3,so2,pm2_5,pm10,nh3
Acarau,Spring_2022,278.05804945054945,0.020746336996336996,0.28543498168498166,47.62450549450549,0.24361721611721615,4.020636446886447,14.26728021978022,0.08911172161172161
Acarau,Spring_2023,292.07674537037036,0.018601851851851852,0.24244444444444443,43.82992592592593,0.21337499999999998,3.6002314814814813,12.85111574074074,0.09525925925925925
Acarau,Summer_2022,318.9023363095238,0.021845238095238095,0.26251488095238096,28.782276785714284,0.21352678571428574,3.9242261904761904,11.386235119047619,0.03211309523809524
Acarau,Summer_2023,296.1120075757576,0.01655776515151515,0.3007149621212121,27.94577178030303,0.16427083333333334,2.308210227272727,6.629763257575758,0.030359848484848486
Acarau,Summer_2024,300.960261299435,0.02120762711864407,0.3928460451977401,26.534117231638415,0.10846751412429378,1.6712217514124292,-2.364943502824859,0.07149011299435029
Acarau,Winter_2022,231.98820833333335,0.038796296296296294,0.975925925925926,53.58021296296296,0.4621805555555556,4.1245,9.681467592592593,0.2821435185185185
Acarau,Winter_2023,231.83317934782607,0.03913949275362319,0.6115625,49.063840579710146,0.40896739130434784,4.4851494565217385,10.778614130434782,0.21603713768115942
Achacachi,Autumn_2022,188.25943790849672,0.0407843137254902,0.872326797385621,26.488718954248366,0.44996078431372555,3.068091503267974,4.210836601307189,0.6934509803921569
Achacachi,Autumn_2023,183.17922101449275,0.03572463768115942,0.8137364130434783,16.24032608695652,0.38984601449275363,3.0694429347826087,4.472490942028986,0.5605298913043478
Achacachi,Autumn_2024,204.55252995066948,0.03919661733615222,0.9817758985200846,13.455116279069768,0.4299647639182523,2.4574066243833683,3.2399365750528544,0.6842847075405215
Achacachi,Spring_2022,244.2213782051282,0.021236263736263736,0.5249313186813187,27.33070054945055,0.31496336996337,4.049162087912088,5.429033882783883,0.5192490842490842
Achacachi,Spring_2023,261.6094722222222,0.023222222222222224,0.7128009259259259,22.57225462962963,0.37122685185185184,4.279550925925926,5.233652777777778,0.6418564814814816
Achacachi,Summer_2022,225.9064732142857,0.04020833333333333,0.8022767857142857,14.364255952380953,0.3785863095238095,3.205744047619048,4.214122023809524,0.5502678571428571
Achacachi,Summer_2023,194.4469412878788,0.03955965909090909,0.7938636363636364,10.729521780303031,0.3604024621212121,2.3778551136363637,3.1624526515151516,0.5211505681818183
Achacachi,Summer_2024,208.17657485875708,0.051242937853107344,0.8938983050847458,11.127026836158192,0.4217231638418079,2.3288206214689264,-4.0486440677966105,0.6199223163841808
Achacachi,Winter_2022,185.41346296296297,0.042347222222222224,0.7829814814814815,33.24984259259259,0.46146759259259257,3.596416666666667,4.664361111111111,0.7182916666666667
Achacachi,Winter_2023,181.59672101449274,0.060996376811594206,0.9365987318840581,33.4726902173913,0.6053623188405798,3.7303532608695655,6.164338768115942,0.8077853260869565
Agadez,Autumn_2022,203.674184981685,0.012866300366300367,0.22388278388278388,63.020714285714284,0.13869047619047617,56.96129578754579,274.36939102564105,0.2524587912087912
Agadez,Autumn_2023,220.61206460674157,0.012762172284644196,0.2424063670411985,61.57415262172284,0.13180243445692885,62.061877340823976,277.1958286516854,0.29172284644194757
Agadez,Spring_2022,220.68698039215687,0.015137254901960785,0.2594248366013072,59.78529411764706,0.14222222222222222,112.38245751633987,481.87168627450984,0.36430065359477126
Agadez,Spring_2023,217.8656838768116,0.015289855072463767,0.28328351449275363,65.40009510869565,0.14840579710144927,64.359678442029,313.6480706521739,0.4195516304347826
Agadez,Spring_2024,222.26872445384075,0.01269908386187456,0.2496476391825229,69.10582100070472,0.11553206483439041,55.962621564482035,259.2799436222692,0.3742424242424242
Agadez,Summer_2022,291.1573101851852,0.013888888888888888,0.27375,40.10852777777778,0.15931944444444443,40.689745370370375,187.3325,0.5018935185185185
Agadez,Summer_2023,339.1829257246377,0.01608695652173913,0.3021376811594203,32.29812047101449,0.17301630434782608,32.95358695652174,146.37240036231884,0.6723233695652174
Agadez,Winter_2022,189.46331845238097,0.00900297619047619,0.13901785714285714,65.79802083333333,0.06819940476190475,77.47263392857143,363.6558035714286,0.12235119047619047
Agadez,Winter_2023,204.16728693181818,0.012414772727272727,0.2200189393939394,71.55114109848485,0.12690340909090908,93.55086647727272,430.8555350378788,0.21176136363636364
Agadez,Winter_2024,209.64899011299434,0.012401129943502825,0.19423728813559324,75.02061440677966,0.10509180790960453,75.3479731638418,337.0185875706215,0.19235169491525425
Aginskoye,Autumn_2022,179.63164377289377,0.02206043956043956,0.48348443223443227,55.80717948717949,0.44619505494505496,0.8213553113553114,1.2436630036630036,0.41095695970695967
Aginskoye,Autumn_2023,216.92976325757576,0.024147727272727272,0.45505208333333336,56.601652462121216,0.29870738636363636,0.9947159090909091,1.3741098484848484,0.355842803030303
Aginskoye,Spring_2022,216.53117647058824,0.020483660130718954,0.3088496732026144,73.39073202614378,0.24920261437908497,0.9571633986928105,1.1184444444444444,0.31007843137254903
Aginskoye,Spring_2023,212.59520146520146,0.02399725274725275,0.3301831501831502,78.69376831501832,0.35593864468864467,1.0571703296703296,1.4062728937728939,0.8264010989010988
Aginskoye,Spring_2024,233.4192401433692,0.02992114695340502,0.41487455197132617,78.90533333333333,0.20468100358422942,1.016831541218638,1.508301075268817,1.2807096774193547
Aginskoye,Summer_2022,158.29038888888888,0.011472222222222222,0.24474537037037036,40.202268518518515,0.22518518518518518,1.030675925925926,1.101986111111111,0.3722361111111111
Aginskoye,Summer_2023,186.97987637362638,0.010192307692307693,0.23929945054945054,39.29872252747253,0.2053434065934066,1.4260485347985348,1.60260989010989,0.40872710622710623
Aginskoye,Winter_2022,213.95790178571428,0.02863095238095238,0.761547619047619,62.05175595238095,0.6587053571428572,0.5863988095238095,0.6276190476190476,0.22848214285714286
Aginskoye,Winter_2023,233.46122632575756,0.028371212121212123,0.6446732954545454,66.2949053030303,0.5587973484848485,0.6996922348484849,0.8458191287878788,0.6445833333333333
Aginskoye,Winter_2024,252.84084039548023,0.05137005649717514,0.7968290960451977,65.92378531073446,0.4089406779661017,0.9343997175141242,-5.964293785310733,1.060282485875706
Al Ghayzah,Autumn_2022,206.336336996337,0.018635531135531135,0.3317078754578755,62.15943681318681,0.27474816849816847,17.8257326007326,46.25237179487179,0.024157509157509156
Al Ghayzah,Autumn_2023,227.48161516853932,0.01669475655430712,0.33052434456928836,61.7690308988764,0.22220973782771536,14.848647003745318,37.06614232209738,0.024545880149812734
Al Ghayzah,Spring_2022,217.1659869281046,0.024274509803921568,0.4195555555555555,55.85423529411764,0.3918169934640523,56.358784313725494,258.4712287581699,0.025359477124183006
Al Ghayzah,Spring_2023,239.86280219780218,0.01897893772893773,0.2839423076923077,50.51554487179487,0.20662545787545786,12.672582417582417,27.61253663003663,0.021872710622710623
Al Ghayzah,Spring_2024,222.76083870967742,0.016623655913978495,0.2656272401433692,60.21802150537634,0.2833835125448029,13.605799283154122,36.68082437275986,0.030616487455197135
Al Ghayzah,Summer_2022,242.47156481481483,0.028921296296296296,0.537625,56.549958333333336,0.2904074074074074,40.07437962962963,123.58655555555556,0.038453703703703705
Al Ghayzah,Summer_2023,218.9698777173913,0.03113224637681159,0.5216032608695652,47.75106884057971,0.3213134057971015,24.25240036231884,68.38298007246377,0.019216485507246375
Al Ghayzah,Winter_2022,213.014375,0.013125000000000001,0.3463988095238095,84.21174107142858,0.7670684523809524,29.476205357142856,88.08595238095238,0.01269345238095238
Al Ghayzah,Winter_2023,239.58655303030304,0.015,0.34821022727272727,85.05016571969698,0.5962026515151515,28.32858428030303,76.26359375,0.052163825757575756
Al Ghayzah,Winter_2024,243.15831214689265,0.01281779661016949,0.2912782485875706,78.27366525423729,0.4498234463276837,21.19489406779661,51.96408898305084,0.0408545197740113
Al Jawf,Autumn_2022,179.3322023809524,0.08547161172161172,1.051868131868132,70.72654761904762,0.2983241758241758,38.05437271062271,186.77858974358975,0.01087912087912088
Al Jawf,Autumn_2023,198.5744850187266,0.06047284644194756,0.7824672284644194,73.81191479400749,0.35607677902621726,40.458038389513106,178.0340777153558,0.006352996254681648
Al Jawf,Spring_2022,182.78166013071896,0.04401307189542484,0.6384183006535947,84.66207843137255,0.3827450980392157,87.01686274509804,461.02177777777774,0.003673202614379085
Al Jawf,Spring_2023,203.8868956043956,0.0825,1.0634798534798535,82.6332097069597,0.23338827838827841,47.64152014652015,258.9500732600732,0.04798534798534798
Al Jawf,Spring_2024,213.99388530465947,0.0662078853046595,0.8336200716845878,88.14863082437276,0.3256845878136201,41.245405017921144,198.37423655913977,0.16055913978494624
Al Jawf,Summer_2022,174.72845833333332,0.04081481481481481,0.5945277777777778,83.85091203703703,0.3438564814814815,37.574374999999996,172.8658148148148,0.034430555555555555
Al Jawf,Summer_2023,203.89897192028985,0.043315217391304346,0.6981023550724638,75.30729166666667,0.30462409420289854,40.92061594202899,199.7282518115942,0.025815217391304348
Al Jawf,Winter_2022,227.6001488095238,0.17711309523809526,2.3764583333333333,59.62168154761904,0.46796130952380954,54.38717261904762,236.22476190476192,0.012663690476190476
Al Jawf,Winter_2023,225.03859375000002,0.1577746212121212,1.495596590909091,65.55683238636364,0.35722064393939396,47.1759990530303,218.88481534090909,0.006283143939393939
Al Jawf,Winter_2024,242.4061440677966,0.16351694915254236,1.5789477401129943,65.16542372881356,0.22526836158192093,43.01664548022599,184.0848940677966,0.01762005649717514
Al Wajh,Autumn_2022,194.48739926739927,0.26310897435897435,3.301680402930403,99.42884615384615,3.200787545787546,23.90849358974359,67.48723443223443,0.057257326007326005
Al Wajh,Autumn_2023,216.61243913857678,0.25580992509363293,3.819058988764045,96.22171816479401,2.63749063670412,26.309180711610487,72.07908239700375,0.07919007490636705
Al Wajh,Spring_2022,197.98918954248367,0.24916339869281048,3.1666797385620917,105.3852679738562,1.711751633986928,40.849111111111114,133.2839607843137,0.09990849673202615
Al Wajh,Spring_2023,211.2091208791209,0.2927838827838828,3.444203296703297,103.36710622710623,2.1813095238095235,21.298228021978023,69.24994047619047,0.30723901098901096
Al Wajh,Spring_2024,227.07832974910394,0.23430107526881722,3.4838351254480284,107.1762365591398,2.312659498207885,17.319182795698925,51.308630824372756,0.49948387096774194
Al Wajh,Summer_2022,190.30126388888888,0.17762962962962964,2.552125,107.70425462962963,1.6455092592592593,30.153680555555553,73.66255092592591,0.07173148148148148
Al Wajh,Summer_2023,209.03046648550725,0.20575634057971015,2.9125498188405796,98.38644474637681,1.581136775362319,22.572690217391305,57.568410326086955,0.06347373188405797
Al Wajh,Winter_2022,226.7982738095238,0.4938244047619048,4.4792410714285715,80.24293154761905,3.2883333333333336,32.551949404761906,93.83160714285714,0.02055059523809524
Al Wajh,Winter_2023,229.4090625,0.2836789772727273,3.379332386363636,91.98053977272727,2.9023295454545455,22.36685606060606,69.79386363636364,0.0724905303030303
Al Wajh,Winter_2024,235.66320621468924,0.24570621468926554,3.294901129943503,93.37334745762712,2.3911793785310733,17.306687853107345,47.8841384180791,0.10279661016949153
Alamosa,Autumn_2022,173.11789835164834,0.1695283882783883,2.23731684981685,56.8069597069597,0.26158424908424904,2.982907509157509,5.1051144688644685,1.5048260073260074
Alamosa,Autumn_2023,191.17283424908425,0.2440201465201465,2.828507326007326,50.97197344322344,0.22185439560439563,2.975416666666667,4.7746016483516485,1.8201602564102564
Alamosa,Spring_2022,165.96814379084967,0.09852287581699347,0.931045751633987,76.32326797385622,0.306,5.12681045751634,18.21635294117647,0.9281960784313726
Alamosa,Spring_2023,191.87130494505493,0.1300915750915751,1.4881822344322344,71.24714285714286,0.2850045787545788,2.148095238095238,4.904647435897436,2.4908836996336996
Alamosa,Spring_2024,206.3415221987315,0.23634249471458774,2.1705919661733617,74.53866807610993,0.17615926708949964,2.9698097251585622,6.180310077519381,4.4461451726568
Alamosa,Summer_2022,169.540875,0.12736574074074075,1.2993935185185186,47.382814814814814,0.1686527777777778,3.016537037037037,4.809064814814815,1.069162037037037
Alamosa,Summer_2023,166.60282155797103,0.14830615942028985,1.3223596014492753,51.441263586956524,0.23831068840579714,3.2918070652173914,5.707042572463768,1.3039085144927538
Alamosa,Winter_2022,192.34675595238096,0.17507440476190478,2.280535714285714,61.788422619047616,0.37194940476190474,2.0136755952380954,3.5109523809523813,1.3351339285714285
Alamosa,Winter_2023,226.9799952651515,0.32365530303030304,3.9443465909090905,61.01055871212122,0.26115056818181814,2.7392992424242424,3.333409090909091,3.065544507575758
Alamosa,Winter_2024,242.42382062146893,0.38852401129943503,4.088700564971751,62.792697740113,0.15847457627118644,3.6356920903954806,-2.7229731638418078,4.04843220338983
Albany,Autumn_2022,255.11415293040295,1.964445970695971,12.375421245421245,43.56129120879121,1.7673443223443224,6.649899267399267,8.011900183150184,0.3796749084249084
Albany,Autumn_2023,297.8383611111111,2.3553657407407407,12.351481481481482,43.14643981481481,1.5606620370370372,6.813643518518518,7.795833333333333,0.4575092592592593
Albany,Spring_2022,252.8333202614379,1.0250457516339868,9.198954248366013,62.18700653594771,1.5694901960784315,5.049385620915033,6.0227973856209145,0.3946797385620915
Albany,Spring_2023,269.51397893772895,0.8734661172161172,10.024336080586082,71.16222527472527,1.5667032967032966,5.435677655677656,6.295567765567766,0.8037545787545788
Albany,Spring_2024,298.33750528541225,1.0620084566596195,11.165778717406624,68.92767441860465,1.383002114164905,5.275257223396759,6.055433403805496,0.8418886539816773
Albany,Summer_2022,214.43351388888888,0.8162083333333333,6.894490740740741,55.80891203703704,1.3934814814814815,5.0552777777777775,5.5705787037037044,0.3199490740740741
Albany,Summer_2023,287.7294565217391,1.0764628623188406,7.004121376811594,44.71214673913043,1.4364356884057972,7.078387681159421,7.507694746376813,0.2752717391304348
Albany,Winter_2022,308.96544642857145,2.180877976190476,17.880639880952383,42.96776785714286,2.577872023809524,6.067678571428571,7.33608630952381,0.8519940476190475
Albany,Winter_2023,341.86376893939394,2.709905303030303,19.30494318181818,42.74073390151515,2.316410984848485,6.753304924242424,7.924569128787878,0.7270549242424242
Albany,Winter_2024,351.5762711864407,2.131949152542373,18.82043079096045,48.379216101694915,2.1510734463276835,6.673248587570622,0.83545197740113,1.0133968926553671
Albu Kamal,Autumn_2022,250.01406135531133,0.351043956043956,8.156868131868132,76.45854395604395,1.9234203296703296,24.75639194139194,85.29290293040293,1.0799404761904763
Albu Kamal,Autumn_2023,267.1506835205992,0.36482209737827714,7.513787453183521,76.09526685393259,1.4189513108614233,25.80120786516854,84.39001872659175,1.1275608614232209
Albu Kamal,Spring_2022,211.33674509803924,0.2102745098039216,2.4081699346405228,97.92124183006536,1.2336339869281046,24.473477124183006,122.38847058823528,1.0087581699346406
Albu Kamal,Spring_2023,246.12736721611722,0.27342032967032964,4.706643772893773,93.96796703296704,1.6820100732600733,18.40346153846154,71.69693681318681,1.5465338827838828
Albu Kamal,Spring_2024,261.32572759856635,0.20643727598566308,4.074630824372759,96.83814336917563,1.4347240143369175,16.46627956989247,56.52908960573477,2.8585878136200717
Albu Kamal,Summer_2022,188.00115740740742,0.051541666666666666,1.548324074074074,100.30435185185185,1.0371851851851852,29.56465740740741,146.06963888888887,1.0326018518518518
Albu Kamal,Summer_2023,213.83371829710143,0.052264492753623194,1.3952536231884056,96.64533514492753,1.048605072463768,19.235914855072465,83.23035326086956,0.9590670289855072
Albu Kamal,Winter_2022,332.0573363095238,0.44808035714285716,9.701979166666668,43.8646130952381,1.3448958333333334,37.559419642857144,103.10241071428572,0.2017857142857143
Albu Kamal,Winter_2023,313.9312073863636,0.5990388257575758,9.621027462121212,56.095203598484844,1.5263920454545454,33.52857007575757,100.61920928030302,0.9053456439393939
Albu Kamal,Winter_2024,297.76734463276836,0.5886935028248588,8.140155367231637,61.11879237288136,1.1405437853107345,21.386525423728813,62.133312146892656,1.0285240112994352
Alice Springs,Autumn_2022,204.115477124183,0.013450980392156864,0.20661437908496733,32.71628758169935,0.04339869281045752,3.675934640522876,15.844718954248364,0.024039215686274512
Alice Springs,Autumn_2023,215.72696428571427,0.015668498168498166,0.2536996336996337,28.618374542124542,0.07704212454212454,4.931231684981685,23.949358974358976,0.04511904761904762
Alice Springs,Autumn_2024,212.55498207885304,0.015225806451612905,0.23554838709677417,25.855863799283153,0.0513405017921147,4.36063082437276,20.098853046594982,0.055247311827956995
Alice Springs,Spring_2022,213.11571886446885,0.012591575091575092,0.2566346153846154,37.81479395604396,0.06608516483516484,5.314226190476191,23.434349816849817,0.07589285714285714
Alice Springs,Spring_2023,271.2820162835249,0.026111111111111113,0.9099904214559387,58.590249042145594,0.2426963601532567,13.863869731800765,34.75652298850574,0.3042672413793104
Alice Springs,Summer_2022,218.86333333333334,0.009702380952380954,0.15757440476190476,20.322485119047617,0.05409226190476191,3.9006845238095242,18.788824404761904,0.03117559523809524
Alice Springs,Summer_2023,233.02442708333334,0.01334280303030303,0.20383522727272727,24.985662878787878,0.05985795454545455,4.5185464015151515,19.603806818181816,0.04824810606060606
Alice Springs,Summer_2024,237.33213276836156,0.009738700564971753,0.1512994350282486,24.133975988700563,0.04737994350282486,4.071892655367232,10.49983757062147,0.06528954802259887
Alice Springs,Winter_2022,203.78365740740742,0.022337962962962962,0.3269675925925926,41.18120833333334,0.0772638888888889,4.064592592592593,16.87639351851852,0.04526388888888889
Alice Springs,Winter_2023,206.47464285714287,0.033122710622710626,0.5542307692307693,34.90884157509158,0.10811355311355311,6.751515567765567,26.566401098901096,0.07125457875457876
Alotau,Autumn_2022,212.46538461538464,0.003427800269905533,0.1020242914979757,21.015978407557355,0.11469635627530364,1.2161268556005398,1.7375843454790822,0.003454790823211876
Alotau,Autumn_2023,211.66971153846154,0.0033562271062271064,0.13005952380952382,18.88368131868132,0.12696886446886446,1.4518223443223444,2.1692307692307695,0.00576007326007326
Alotau,Autumn_2024,208.85314695340503,0.0031397849462365592,0.12488888888888888,14.06316845878136,0.08149820788530465,0.9503225806451613,1.374910394265233,0.01599283154121864
Alotau,Spring_2022,185.95543956043954,0.0034752747252747252,0.10420329670329671,24.92215659340659,0.2097481684981685,2.2245604395604395,3.1152243589743587,0.0018223443223443223
Alotau,Spring_2023,204.35276819923374,0.0011015325670498083,0.07937739463601533,40.959741379310344,0.1694875478927203,3.0279980842911876,6.751091954022989,0.002562260536398467
Alotau,Summer_2022,204.00937499999998,0.003318452380952381,0.1610565476190476,14.679464285714285,0.15302083333333333,1.3019791666666667,1.427842261904762,0.0045386904761904765
Alotau,Summer_2023,215.08177083333334,0.003503787878787879,0.1408096590909091,15.886936553030303,0.1706155303030303,1.289971590909091,1.8447632575757575,0.006898674242424243
Alotau,Summer_2024,222.82580508474578,0.0054237288135593215,0.1547175141242938,13.88369350282486,0.09675847457627118,0.738156779661017,-6.192062146892654,0.018594632768361583
Alotau,Winter_2022,193.88960185185184,0.0021064814814814813,0.10068055555555555,32.61674537037037,0.11877314814814816,1.7781851851851853,3.5799212962962965,0.0022962962962962963
Alotau,Winter_2023,198.55760073260072,0.0005082417582417583,0.06870879120879121,46.029940476190475,0.1592032967032967,3.6754578754578753,9.622367216117215,0.0015384615384615385
Altay,Autumn_2022,188.71464743589743,0.294496336996337,5.057655677655678,71.32190018315018,1.3308699633699632,4.803681318681319,11.815924908424908,9.969386446886446
Altay,Autumn_2023,219.30328651685394,0.4550749063670412,6.225088951310862,65.1431086142322,1.101441947565543,3.652565543071161,8.796086142322096,9.465800561797753
Altay,Spring_2022,187.89971241830065,0.31151633986928107,3.5129019607843137,80.6218431372549,0.9922745098039216,6.849372549019608,26.891490196078433,9.241333333333333
Altay,Spring_2023,217.86725732600735,0.5343589743589744,4.963035714285715,85.98315018315019,1.2556410256410258,3.340224358974359,6.8174771062271065,23.028759157509157
Altay,Spring_2024,238.16649462365592,1.172458781362007,9.592508960573475,81.26066666666667,1.4101505376344086,4.879017921146953,7.858430107526882,41.07679569892473
Altay,Summer_2022,159.78690277777778,0.2697685185185185,3.204976851851852,67.20576851851851,1.1659490740740739,2.7004444444444444,5.16675462962963,8.2105
Altay,Summer_2023,180.91755036630036,0.23448717948717948,3.158502747252747,65.9014423076923,1.0288873626373627,2.8532921245421248,6.64253663003663,8.328988095238094
Altay,Winter_2022,239.0468898809524,0.9639583333333333,10.438482142857143,68.91953869047619,2.287366071428571,2.8886607142857144,5.641934523809524,14.858675595238097
Altay,Winter_2023,255.34788825757576,1.0802888257575758,9.999209280303031,68.83213541666667,1.9907102272727273,3.50640625,5.595871212121212,21.785672348484848
Altay,Winter_2024,277.6105508474576,1.6946822033898306,12.801031073446326,67.0870338983051,1.9000635593220336,4.186447740112994,-0.6478036723163841,27.753926553672315
Ambon,Autumn_2022,254.6655294117647,0.033058823529411765,0.6807712418300653,18.58175163398693,0.2402483660130719,1.1922614379084968,1.9716993464052286,0.11056209150326797
Ambon,Autumn_2023,336.6934844322344,0.03651098901098901,0.7402747252747253,26.820265567765567,0.33774725274725276,2.503846153846154,3.868901098901099,0.15496794871794872
Ambon,Autumn_2024,281.3469462365591,0.06304659498207886,1.4243010752688172,25.118086021505377,0.5055985663082437,1.0962293906810037,1.8005376344086022,0.2971182795698925
Ambon,Spring_2022,287.6126419413919,0.05458791208791209,1.0450641025641025,22.32817307692308,0.3821062271062271,1.86521978021978,2.697408424908425,0.19156593406593406
Ambon,Spring_2023,258.9846022727273,0.05331912878787879,0.6804498106060606,39.29838068181818,0.3252083333333333,3.89920928030303,9.657201704545454,0.14521306818181817
Ambon,Summer_2022,369.03714285714284,0.03397321428571429,0.8376339285714286,30.506160714285713,0.36964285714285716,2.1352827380952384,2.6332886904761903,0.1716220238095238
Ambon,Summer_2023,303.73336647727274,0.044389204545454544,1.0461316287878788,33.93623579545454,0.4603314393939394,2.016439393939394,2.690686553030303,0.2053503787878788
Ambon,Summer_2024,252.89459745762713,0.046525423728813554,1.0156850282485876,38.782951977401126,0.4290254237288136,1.0358121468926553,-5.288580508474577,0.21033192090395478
Ambon,Winter_2022,214.40329166666666,0.01603240740740741,0.2576851851851852,30.645412037037037,0.13354166666666667,2.4457546296296298,4.834287037037037,0.03283333333333333
Ambon,Winter_2023,205.47393315018314,0.007000915750915751,0.14700091575091576,36.19341117216118,0.15233058608058608,4.334642857142858,11.16007326007326,0.00559981684981685
Anadyr,Autumn_2022,189.53966117216117,0.0038965201465201464,0.20432234432234433,60.486140109890115,0.17602106227106226,0.5431913919413919,1.2082554945054944,0.005375457875457876
