city,Month_Year,co,no,no2,o3,so2,pm2_5,pm10,nh3
Nadi,09_2023,194.61694915254236,0.06021571648690292,0.9315562403697998,41.61160246533128,0.7706317411402157,3.1138058551617873,5.928998459167951,0.33533127889060094
Nadi,10_2022,187.31251344086022,0.06056451612903226,0.9900537634408603,31.735282258064515,0.6774059139784946,2.136787634408602,3.7636021505376345,0.35704301075268813
Nadi,10_2023,198.01273991655077,0.05495132127955493,0.921432545201669,40.431974965229486,0.7069262865090403,2.922420027816411,7.649763560500696,0.3532127955493741
Nadi,11_2022,186.58866666666665,0.08559722222222223,1.3521388888888888,23.532347222222224,0.7741805555555555,1.969,2.6683333333333334,0.4618055555555556
Nadi,11_2023,196.6881388888889,0.07415277777777778,1.0098333333333334,29.931138888888885,0.5820416666666667,2.093888888888889,4.102152777777778,0.371
Nadi,12_2022,186.261875,0.057946428571428565,0.9482589285714286,19.52171130952381,0.5767708333333333,1.401919642857143,2.395952380952381,0.31294642857142857
Nadi,12_2023,198.364811827957,0.08291666666666667,1.0391935483870967,26.129784946236562,0.5920564516129032,1.6963037634408602,3.7485752688172043,0.4157795698924731
Naifaru,01_2023,301.58743279569893,0.0072177419354838715,0.288991935483871,100.70637096774193,0.958508064516129,27.01662634408602,36.35907258064516,0.0012231182795698924
Naifaru,01_2024,313.18893055555554,0.00575,0.22555555555555556,74.29702777777779,0.3194444444444444,10.966222222222223,17.83498611111111,0.0019861111111111112
Naifaru,02_2023,305.8529967948718,0.006907051282051282,0.2515544871794872,96.07846153846154,0.6765224358974359,28.32347756410256,37.13873397435897,0.006762820512820513
Naifaru,02_2024,329.4553591954023,0.006422413793103448,0.24091954022988507,80.2576867816092,0.4368534482758621,16.88153735632184,12.237686781609195,0.05633620689655173
Naifaru,03_2023,338.1019166666667,0.005319444444444444,0.18234722222222222,63.471944444444446,0.2746527777777778,15.798708333333334,22.360833333333332,0.007041666666666667
Naifaru,03_2024,283.4714112903226,0.005080645161290323,0.15299731182795698,64.22647849462365,0.18061827956989246,10.524448924731182,15.850712365591399,0.01435483870967742
Naifaru,04_2022,229.35809523809525,0.0,0.03571428571428571,18.877142857142857,0.08714285714285715,0.7038095238095238,2.178095238095238,0.0
Naifaru,04_2023,248.67505555555556,0.0033750000000000004,0.11788888888888888,52.57031944444444,0.11302777777777777,6.370569444444445,9.215625,0.0
Naifaru,04_2024,263.5346697388633,0.0020737327188940094,0.08321044546850999,38.31168970814132,0.030291858678955452,1.6547465437788018,2.3792319508448543,0.0038556067588325655
Naifaru,05_2022,211.88227150537634,0.0007392473118279571,0.05456989247311828,33.156102150537635,0.16810483870967743,4.975241935483871,10.764327956989247,0.0
Naifaru,05_2023,219.70888440860216,0.0018682795698924733,0.05162634408602151,28.984502688172043,0.08994623655913979,1.540255376344086,3.3469892473118277,0.0
Naifaru,06_2022,200.34794444444444,0.0010972222222222223,0.04148611111111111,28.99375,0.14229166666666668,1.9868194444444445,5.533680555555556,0.0
Naifaru,06_2023,206.03247222222222,5.555555555555556e-05,0.022347222222222223,28.512208333333334,0.1677361111111111,2.4749444444444446,7.964305555555556,0.0
Naifaru,07_2022,200.42553160919542,0.002485632183908046,0.09758620689655173,35.00448275862069,0.20558908045977012,2.359956896551724,5.57058908045977,0.0
Naifaru,07_2023,193.40858333333333,0.0009861111111111112,0.03073611111111111,17.224680555555555,0.1234861111111111,1.5149166666666667,4.167208333333333,0.0
Naifaru,08_2022,191.37016129032259,0.0023521505376344087,0.0873252688172043,33.755537634408604,0.33568548387096775,2.853010752688172,7.072325268817205,0.0
Naifaru,08_2023,179.55806451612904,0.0028091397849462365,0.08846774193548389,34.72138440860215,0.22822580645161292,1.9525537634408603,5.7141935483870965,0.0
Naifaru,09_2022,189.18680555555557,0.002263888888888889,0.06330555555555556,33.20741666666667,0.2340833333333333,2.0500694444444445,5.897402777777778,0.0
Naifaru,09_2023,220.255581061693,0.001721664275466284,0.08351506456241033,36.84043041606886,0.14278335724533717,1.37948350071736,2.7204017216642753,0.0
Naifaru,10_2022,200.3568951612903,0.0025806451612903226,0.08916666666666667,40.33413978494623,0.20413978494623655,4.449341397849462,8.136922043010753,0.0
Naifaru,10_2023,280.0507093184979,0.004853963838664812,0.13255910987482616,45.04264255910987,0.09201668984700972,1.7111126564673156,3.1844228094575797,0.0004172461752433936
Naifaru,11_2022,256.29480555555557,0.0010138888888888888,0.07791666666666666,72.18501388888889,0.18320833333333333,11.286805555555556,13.42351388888889,0.0
Naifaru,11_2023,341.3657777777778,0.007472222222222222,0.24961111111111112,47.061819444444446,0.04938888888888889,1.3889027777777778,1.9594444444444443,0.00023611111111111112
Naifaru,12_2022,320.9264285714286,0.003020833333333333,0.20745535714285715,77.54782738095238,0.3362946428571429,17.132291666666667,20.218720238095237,2.9761904761904762e-05
Naifaru,12_2023,323.0277956989247,0.0032258064516129032,0.22905913978494621,63.10279569892474,0.24475806451612903,6.900954301075269,9.948494623655915,0.003185483870967742
